date,amount,category
11/4/2018,605.48,miscellaneous
11/20/2018,4.81,paypal
2/3/2018,96.63,hotel
2/15/2018,884.49,airfare
8/7/2018,1.87,supermarkets
3/8/2018,7.14,airfare
7/23/2018,5.15,hotel
7/4/2018,937.49,amazon
3/11/2018,12.09,hotel
10/18/2018,5.21,gas
11/1/2018,8.37,restaurants
9/29/2018,268.89,paypal
3/19/2018,386.91,travel_other
8/29/2018,52.4,hotel
12/7/2018,811.09,gas
9/20/2018,626.7,gas
11/4/2018,388.55,paypal
9/13/2018,6.21,groceries
5/1/2018,7.19,travel_other
1/23/2018,54.34,restaurants
9/29/2018,0.22,travel_other
2/24/2018,3.3,amazon
10/29/2018,62.01,groceries
5/3/2018,1.45,online
4/24/2018,6.72,miscellaneous
10/12/2018,55.86,hotel
10/6/2018,97.38,amazon
6/22/2018,42.78,airfare
12/4/2018,5.1,restaurants
1/1/2018,48.3,wholesale_clubs
3/24/2018,93.96,miscellaneous
7/13/2018,32,restaurants
5/27/2018,27.67,paypal
4/2/2018,41.01,departmental_store
1/13/2018,5.03,airfare
11/11/2018,80.29,supermarkets
8/3/2018,985.52,supermarkets
6/11/2018,599.82,travel_other
5/13/2018,76.78,supermarkets
7/29/2018,8.92,airfare
10/29/2018,6.71,wholesale_clubs
6/3/2018,4.69,travel_other
7/29/2018,7.87,miscellaneous
2/3/2018,540.92,paypal
1/21/2018,67.52,online
5/8/2018,828.05,departmental_store
5/1/2018,17.23,miscellaneous
10/15/2018,470.01,restaurants
10/21/2018,58.72,hotel
9/28/2018,9.2,wholesale_clubs
7/26/2018,41.85,departmental_store
10/19/2018,824.86,groceries
9/12/2018,5.73,departmental_store
10/5/2018,86.47,airfare
4/29/2018,9.3,paypal
8/6/2018,7.51,restaurants
8/20/2018,58.52,online
6/22/2018,817.04,wholesale_clubs
5/17/2018,287.98,paypal
1/13/2018,9.94,groceries
1/8/2018,507.35,restaurants
6/3/2018,993.95,paypal
11/18/2018,8.46,supermarkets
6/17/2018,95.79,amazon
10/14/2018,174.39,hotel
3/16/2018,498.54,restaurants
5/25/2018,987.62,restaurants
3/19/2018,587.64,amazon
2/3/2018,0.22,departmental_store
10/14/2018,396.2,online
11/7/2018,94.4,travel_other
12/6/2018,629.65,supermarkets
10/21/2018,93.33,travel_other
3/19/2018,86.05,wholesale_clubs
7/18/2018,83.41,airfare
11/9/2018,44.53,miscellaneous
2/13/2018,42.39,airfare
4/10/2018,505.01,supermarkets
6/26/2018,103.51,travel_other
4/17/2018,77.22,gas
2/9/2018,857.95,amazon
11/17/2018,563.42,gas
12/19/2018,5.08,wholesale_clubs
6/10/2018,60.93,miscellaneous
6/4/2018,12.35,travel_other
7/16/2018,7.08,hotel
2/18/2018,79.55,supermarkets
4/27/2018,0.75,groceries
5/25/2018,6.69,paypal
12/1/2018,3.63,amazon
9/23/2018,3.99,travel_other
5/5/2018,474.39,restaurants
8/20/2018,9.22,groceries
1/28/2018,90.16,gas
11/20/2018,6.96,miscellaneous
6/2/2018,1.64,supermarkets
12/17/2018,26.05,hotel
6/28/2018,8.34,restaurants
9/15/2018,2.06,travel_other
9/29/2018,66.34,supermarkets
5/3/2018,2.56,departmental_store
4/20/2018,294.36,airfare
9/23/2018,2.31,paypal
8/20/2018,41.69,gas
11/20/2018,217.65,online
4/6/2018,24.05,departmental_store
9/23/2018,708.33,online
2/7/2018,79.65,airfare
6/13/2018,31.06,online
5/17/2018,85.85,travel_other
5/29/2018,7.8,paypal
2/7/2018,9.52,departmental_store
1/26/2018,619.92,wholesale_clubs
7/2/2018,431.74,amazon
12/29/2018,588.67,airfare
2/7/2018,89.37,gas
1/21/2018,1.56,gas
7/3/2018,648.39,online
12/15/2018,6.06,departmental_store
6/19/2018,9.14,airfare
8/16/2018,6.85,travel_other
4/28/2018,1.72,wholesale_clubs
11/12/2018,40.44,travel_other
3/14/2018,473.97,travel_other
12/28/2018,4.99,wholesale_clubs
4/16/2018,0.16,departmental_store
6/8/2018,77.53,hotel
2/21/2018,185.5,travel_other
7/10/2018,5.43,restaurants
2/11/2018,2.3,gas
2/6/2018,679.1,miscellaneous
4/24/2018,110.1,departmental_store
4/5/2018,82.31,miscellaneous
7/5/2018,785.41,groceries
7/28/2018,5.96,online
12/17/2018,668.98,online
10/13/2018,603.69,airfare
5/2/2018,673.41,miscellaneous
6/17/2018,5.03,groceries
9/20/2018,83.81,online
11/6/2018,4.03,miscellaneous
4/24/2018,0.49,groceries
5/28/2018,0.9,supermarkets
6/20/2018,89.34,gas
2/9/2018,293.62,wholesale_clubs
6/27/2018,103.97,wholesale_clubs
7/1/2018,616.54,airfare
7/2/2018,17.27,amazon
6/14/2018,30.73,travel_other
10/30/2018,84.05,hotel
11/16/2018,7.77,airfare
12/27/2018,249.05,paypal
5/26/2018,9.32,hotel
1/12/2018,41.05,groceries
2/16/2018,280.98,miscellaneous
7/9/2018,484.85,wholesale_clubs
12/28/2018,58.1,gas
5/5/2018,4.07,travel_other
1/18/2018,16.47,restaurants
12/16/2018,4.25,gas
9/20/2018,9.59,online
5/6/2018,154.53,supermarkets
3/3/2018,5.13,airfare
11/25/2018,779.1,hotel
4/4/2018,3.07,amazon
6/9/2018,92.22,hotel
7/26/2018,9.87,paypal
10/14/2018,5.69,departmental_store
8/14/2018,48.05,paypal
8/6/2018,246.85,amazon
6/20/2018,4.67,departmental_store
5/18/2018,4.54,airfare
6/17/2018,2.15,travel_other
7/25/2018,55.05,hotel
7/8/2018,5.69,gas
1/8/2018,472.52,miscellaneous
3/7/2018,384.72,groceries
12/24/2018,34.98,gas
6/27/2018,16.04,paypal
10/3/2018,362.68,travel_other
8/27/2018,0.07,gas
9/22/2018,330.48,hotel
2/24/2018,13.13,wholesale_clubs
4/17/2018,5.96,groceries
9/16/2018,937.98,hotel
10/2/2018,20.58,miscellaneous
5/30/2018,395.24,airfare
7/24/2018,509.9,gas
5/11/2018,9.22,departmental_store
11/20/2018,8.13,paypal
6/26/2018,378.68,travel_other
6/8/2018,691.68,miscellaneous
12/23/2018,178.91,travel_other
2/10/2018,65.41,hotel
5/7/2018,2.89,wholesale_clubs
5/18/2018,0.51,amazon
8/19/2018,5.58,groceries
7/20/2018,6.05,departmental_store
6/1/2018,9.58,restaurants
4/23/2018,5.44,hotel
8/30/2018,58.29,departmental_store
3/23/2018,29.48,restaurants
11/16/2018,121.82,wholesale_clubs
8/21/2018,45.41,airfare
3/11/2018,8.93,groceries
3/4/2018,3.77,travel_other
7/28/2018,3.88,hotel
10/14/2018,61.02,restaurants
10/3/2018,206.2,online
3/16/2018,571.36,miscellaneous
10/27/2018,64.78,groceries
4/25/2018,3.61,miscellaneous
5/9/2018,3.12,miscellaneous
4/3/2018,55.88,wholesale_clubs
7/4/2018,484.58,departmental_store
11/22/2018,46.07,gas
10/18/2018,768.38,supermarkets
6/21/2018,40.06,hotel
12/30/2018,657.91,gas
5/3/2018,22.22,miscellaneous
10/26/2018,287.13,hotel
8/1/2018,526.52,gas
7/12/2018,408.64,miscellaneous
6/10/2018,15.54,restaurants
2/4/2018,0.15,online
2/21/2018,473.14,groceries
1/6/2018,1.08,online
1/16/2018,309.34,gas
12/13/2018,3.82,departmental_store
6/5/2018,91.44,hotel
1/4/2018,183.77,wholesale_clubs
10/27/2018,3.82,restaurants
8/23/2018,7.83,online
6/4/2018,46.03,gas
3/9/2018,70.29,departmental_store
3/11/2018,87.73,hotel
10/5/2018,409.66,groceries
1/5/2018,69.93,wholesale_clubs
12/2/2018,7.26,gas
11/7/2018,248.59,online
4/26/2018,36.6,wholesale_clubs
5/27/2018,2.72,restaurants
12/19/2018,648.22,hotel
1/19/2018,29.88,wholesale_clubs
4/20/2018,4.85,wholesale_clubs
9/2/2018,518.64,travel_other
9/26/2018,913.91,amazon
11/18/2018,94.78,supermarkets
7/13/2018,72.48,airfare
3/20/2018,1.6,supermarkets
2/11/2018,81.6,travel_other
6/26/2018,0.85,wholesale_clubs
1/13/2018,5.92,supermarkets
5/2/2018,6.8,travel_other
12/9/2018,8.97,online
10/28/2018,4.74,amazon
1/27/2018,219.12,airfare
4/8/2018,474.35,restaurants
7/27/2018,58.73,hotel
1/7/2018,0.81,hotel
10/18/2018,21.93,hotel
7/26/2018,0.52,airfare
6/21/2018,19.02,supermarkets
5/22/2018,28.01,airfare
8/20/2018,45.49,departmental_store
3/9/2018,32.3,departmental_store
5/18/2018,187.97,travel_other
6/14/2018,8.75,airfare
2/5/2018,7.05,supermarkets
1/18/2018,488.68,gas
7/22/2018,5.86,departmental_store
6/26/2018,212.79,miscellaneous
9/14/2018,5.84,wholesale_clubs
1/11/2018,5.14,departmental_store
1/24/2018,8.68,airfare
11/4/2018,11.16,gas
12/6/2018,74.68,gas
11/4/2018,8.88,wholesale_clubs
5/18/2018,974.53,hotel
8/23/2018,0.3,hotel
3/8/2018,6.2,wholesale_clubs
2/9/2018,5.56,amazon
5/8/2018,407.71,gas
10/23/2018,9.84,supermarkets
5/22/2018,90.45,miscellaneous
4/26/2018,816.09,airfare
12/18/2018,9.02,online
7/12/2018,777,groceries
12/15/2018,164.99,restaurants
12/10/2018,761.07,miscellaneous
7/10/2018,245.89,miscellaneous
4/7/2018,7.52,hotel
12/2/2018,6.11,amazon
1/27/2018,0.15,groceries
1/21/2018,75.92,departmental_store
12/2/2018,6.27,supermarkets
8/23/2018,8.21,gas
2/3/2018,49.39,paypal
7/19/2018,781.38,miscellaneous
2/20/2018,928.38,groceries
7/5/2018,2.17,gas
1/13/2018,31.62,supermarkets
6/12/2018,0.77,gas
8/28/2018,94.21,hotel
4/21/2018,0.48,online
3/14/2018,645.22,airfare
11/14/2018,7.81,groceries
12/28/2018,79.89,online
9/16/2018,41.59,restaurants
4/8/2018,0.28,amazon
4/13/2018,3.93,amazon
12/1/2018,318.93,airfare
7/13/2018,913.87,groceries
11/19/2018,8.16,supermarkets
6/11/2018,3.6,online
12/11/2018,0.85,miscellaneous
6/8/2018,65.99,gas
3/12/2018,72.88,paypal
11/24/2018,31.48,amazon
6/15/2018,4.11,online
4/28/2018,3.67,groceries
7/14/2018,1.33,restaurants
11/22/2018,0.04,groceries
3/11/2018,92.5,online
5/4/2018,371.79,paypal
6/9/2018,2.01,gas
2/20/2018,83.04,travel_other
9/8/2018,6.08,wholesale_clubs
5/21/2018,2.82,restaurants
9/20/2018,846.54,paypal
8/7/2018,458.57,miscellaneous
1/1/2018,443.03,supermarkets
4/27/2018,2.47,gas
4/22/2018,99.8,paypal
2/6/2018,409.45,restaurants
10/21/2018,373.6,miscellaneous
10/19/2018,453.45,airfare
1/23/2018,1.16,restaurants
12/13/2018,98.38,supermarkets
7/10/2018,59.94,gas
10/16/2018,54.99,online
8/16/2018,29.91,amazon
9/19/2018,72.84,supermarkets
3/25/2018,6.6,online
9/23/2018,69.81,gas
6/2/2018,543.22,online
5/28/2018,348.16,paypal
3/19/2018,9.94,groceries
5/4/2018,6.4,restaurants
4/23/2018,6.39,amazon
3/1/2018,179.23,miscellaneous
7/4/2018,6.23,gas
11/29/2018,900.32,restaurants
10/4/2018,9.22,gas
11/29/2018,1.56,groceries
7/14/2018,5.68,paypal
9/14/2018,94.13,wholesale_clubs
12/8/2018,5.7,supermarkets
8/23/2018,19,paypal
2/24/2018,77.33,airfare
4/10/2018,781.52,miscellaneous
6/15/2018,35.77,travel_other
7/23/2018,3.76,paypal
5/3/2018,48.86,hotel
12/14/2018,8.35,miscellaneous
5/16/2018,209.41,amazon
12/20/2018,5.13,departmental_store
3/1/2018,8.29,hotel
7/20/2018,900.92,hotel
12/21/2018,9.59,miscellaneous
5/16/2018,8.5,hotel
2/11/2018,194.88,gas
1/11/2018,5.74,supermarkets
11/19/2018,55.87,miscellaneous
3/23/2018,29.81,wholesale_clubs
5/22/2018,57.79,travel_other
2/24/2018,41.03,supermarkets
6/22/2018,765.41,restaurants
2/4/2018,97.82,hotel
11/10/2018,74.59,wholesale_clubs
2/11/2018,51.96,miscellaneous
9/2/2018,802.99,groceries
1/28/2018,6.79,departmental_store
10/30/2018,885.76,travel_other
8/28/2018,9.39,travel_other
1/6/2018,169.33,departmental_store
6/25/2018,8.63,gas
5/3/2018,48.33,groceries
10/17/2018,6.3,restaurants
1/29/2018,903.99,paypal
10/5/2018,89.71,paypal
11/16/2018,446.55,online
12/18/2018,660.33,amazon
9/4/2018,672.59,wholesale_clubs
3/26/2018,949.09,groceries
9/12/2018,201.15,groceries
9/4/2018,0.24,hotel
9/28/2018,23.03,online
10/5/2018,7.34,airfare
11/18/2018,909.49,groceries
2/2/2018,226.19,airfare
12/2/2018,2.65,paypal
5/15/2018,0.67,hotel
12/25/2018,5.68,restaurants
6/25/2018,1.89,travel_other
9/29/2018,579.48,travel_other
6/10/2018,83.89,airfare
9/5/2018,6.06,wholesale_clubs
6/27/2018,197.2,groceries
4/5/2018,9.93,paypal
5/6/2018,92.71,hotel
11/10/2018,357.67,amazon
1/8/2018,760.91,airfare
12/6/2018,768.43,supermarkets
6/20/2018,416.54,restaurants
7/1/2018,43.22,online
12/28/2018,10.91,paypal
2/15/2018,747.41,supermarkets
9/16/2018,77.62,airfare
3/20/2018,138.73,amazon
10/20/2018,97.72,groceries
3/12/2018,22.35,miscellaneous
4/29/2018,5.28,supermarkets
10/30/2018,930.62,online
12/1/2018,1.65,miscellaneous
11/13/2018,31.2,travel_other
4/11/2018,8.2,gas
10/2/2018,55.63,miscellaneous
3/21/2018,652.01,miscellaneous
1/3/2018,45.93,airfare
6/26/2018,7.73,airfare
5/30/2018,8.72,restaurants
4/22/2018,8.67,groceries
12/21/2018,8.67,wholesale_clubs
11/2/2018,6.09,travel_other
5/24/2018,569.23,airfare
10/26/2018,393.46,airfare
5/23/2018,5.99,travel_other
12/22/2018,678.01,restaurants
7/26/2018,75.05,wholesale_clubs
6/19/2018,496.12,supermarkets
9/7/2018,63.16,airfare
4/10/2018,680.55,gas
9/2/2018,33.82,travel_other
10/9/2018,1.47,wholesale_clubs
10/21/2018,9.03,amazon
5/15/2018,6.87,airfare
9/17/2018,52.49,travel_other
5/26/2018,658.18,gas
11/26/2018,59.07,gas
2/19/2018,20.4,travel_other
12/2/2018,7.67,departmental_store
3/10/2018,203.25,online
7/30/2018,723.13,amazon
5/20/2018,8.79,supermarkets
2/15/2018,992.15,departmental_store
12/29/2018,7.77,paypal
11/29/2018,1.69,wholesale_clubs
12/27/2018,5.86,gas
7/1/2018,304.08,gas
4/22/2018,8.13,gas
4/3/2018,2.74,airfare
5/21/2018,32.56,departmental_store
11/25/2018,72.17,travel_other
6/3/2018,8.93,airfare
6/18/2018,68.92,travel_other
8/13/2018,51.15,miscellaneous
7/3/2018,24.66,wholesale_clubs
12/11/2018,7.61,travel_other
6/26/2018,712.98,hotel
5/9/2018,183.14,online
1/28/2018,436.82,gas
3/24/2018,152.9,departmental_store
8/19/2018,531.09,restaurants
8/17/2018,7.91,miscellaneous
2/5/2018,831.8,wholesale_clubs
12/3/2018,50.65,hotel
8/19/2018,5.16,restaurants
12/24/2018,492.7,departmental_store
7/24/2018,7.7,supermarkets
8/20/2018,254.45,airfare
12/11/2018,575.66,gas
7/19/2018,522.14,departmental_store
8/17/2018,2.6,groceries
9/17/2018,8.57,miscellaneous
1/11/2018,79.48,hotel
1/12/2018,172.97,miscellaneous
5/11/2018,76.23,groceries
9/14/2018,43.26,groceries
4/22/2018,2.03,restaurants
5/25/2018,4.81,supermarkets
5/25/2018,6.36,supermarkets
7/8/2018,805,airfare
3/20/2018,628.94,miscellaneous
10/5/2018,47.29,miscellaneous
12/2/2018,335.55,departmental_store
1/13/2018,25.12,paypal
12/3/2018,63.27,restaurants
3/2/2018,990.21,groceries
4/25/2018,4.27,gas
10/7/2018,4.79,supermarkets
7/28/2018,537.76,hotel
12/14/2018,778.21,travel_other
4/23/2018,96.35,gas
10/25/2018,7,groceries
5/12/2018,3.14,supermarkets
9/29/2018,8.42,hotel
10/5/2018,29.61,supermarkets
2/20/2018,40.17,paypal
6/18/2018,6.85,airfare
12/7/2018,5.92,groceries
12/18/2018,2.67,travel_other
2/23/2018,986.63,paypal
8/14/2018,9.42,airfare
8/2/2018,2.39,groceries
4/20/2018,2.54,supermarkets
8/19/2018,419.28,supermarkets
2/21/2018,2.42,groceries
6/28/2018,950.65,restaurants
11/1/2018,1.11,wholesale_clubs
10/25/2018,612.17,supermarkets
4/28/2018,49.05,online
8/7/2018,9.22,amazon
9/3/2018,2.08,amazon
12/26/2018,2.86,supermarkets
8/11/2018,795.88,hotel
9/8/2018,63.43,supermarkets
8/26/2018,183.76,restaurants
2/1/2018,407.46,travel_other
10/20/2018,70.79,paypal
5/12/2018,5.49,gas
12/14/2018,344.69,gas
3/3/2018,1.66,miscellaneous
11/17/2018,3.21,wholesale_clubs
4/29/2018,50.51,amazon
7/5/2018,473.09,groceries
7/7/2018,9.76,departmental_store
11/19/2018,6.9,restaurants
5/4/2018,344.16,groceries
3/14/2018,2.71,paypal
1/9/2018,44.26,groceries
5/14/2018,712.76,wholesale_clubs
5/24/2018,8.53,travel_other
8/29/2018,363.62,airfare
12/23/2018,979.75,airfare
7/25/2018,73.2,departmental_store
5/17/2018,3.42,gas
1/6/2018,5.37,miscellaneous
1/15/2018,292.1,miscellaneous
9/20/2018,55.74,amazon
2/22/2018,46.18,supermarkets
9/11/2018,8.25,wholesale_clubs
6/24/2018,23.53,travel_other
6/13/2018,56.49,restaurants
5/16/2018,185.82,wholesale_clubs
1/12/2018,14.5,wholesale_clubs
11/3/2018,9.37,restaurants
8/2/2018,608.33,gas
8/29/2018,55.64,airfare
4/17/2018,3.77,airfare
5/8/2018,51.54,paypal
10/30/2018,19.24,supermarkets
8/8/2018,5.29,wholesale_clubs
8/2/2018,6.48,restaurants
8/9/2018,663.65,paypal
4/3/2018,997.66,wholesale_clubs
12/30/2018,67.93,amazon
1/30/2018,2.62,departmental_store
3/22/2018,83.13,hotel
2/25/2018,5.18,wholesale_clubs
3/5/2018,1.34,hotel
4/13/2018,9.32,supermarkets
5/30/2018,0.75,restaurants
7/12/2018,676.14,departmental_store
10/30/2018,6.03,wholesale_clubs
12/27/2018,5.11,airfare
12/30/2018,1.18,travel_other
7/18/2018,11.01,travel_other
1/25/2018,2.88,hotel
7/12/2018,869.84,online
3/9/2018,9.98,groceries
11/20/2018,6.55,paypal
11/21/2018,48.68,miscellaneous
4/1/2018,567.53,paypal
5/22/2018,744.83,miscellaneous
3/14/2018,738.48,miscellaneous
3/5/2018,779.6,wholesale_clubs
12/16/2018,65.34,wholesale_clubs
11/24/2018,792.68,groceries
3/27/2018,92.72,groceries
1/29/2018,654.02,airfare
10/14/2018,645.43,online
12/23/2018,997.19,online
11/26/2018,0.55,gas
8/15/2018,77.65,paypal
7/22/2018,8.36,supermarkets
9/28/2018,9.23,online
4/5/2018,2.61,wholesale_clubs
8/8/2018,370.22,online
9/19/2018,772.2,restaurants
8/6/2018,8.67,restaurants
1/15/2018,5.38,restaurants
12/8/2018,664.61,amazon
1/4/2018,987.93,groceries
4/18/2018,54.12,paypal
5/28/2018,9.38,wholesale_clubs
2/10/2018,6.89,travel_other
2/21/2018,5.89,departmental_store
12/18/2018,2.23,paypal
7/30/2018,0.38,wholesale_clubs
3/16/2018,8.65,restaurants
5/29/2018,67.44,supermarkets
6/5/2018,3.64,groceries
5/29/2018,959.4,restaurants
3/29/2018,3.22,travel_other
5/25/2018,566.9,amazon
12/9/2018,7.86,paypal
8/24/2018,1.72,restaurants
10/5/2018,508.18,supermarkets
8/6/2018,45.03,wholesale_clubs
7/10/2018,5.56,online
2/8/2018,1.06,travel_other
2/14/2018,59.83,travel_other
6/18/2018,88.4,supermarkets
11/15/2018,9.43,travel_other
3/7/2018,427.45,departmental_store
5/4/2018,404.83,miscellaneous
4/18/2018,0.93,miscellaneous
3/4/2018,0.37,gas
9/10/2018,310.27,paypal
1/2/2018,5.4,restaurants
4/21/2018,306.46,miscellaneous
7/27/2018,595,airfare
9/27/2018,0.31,restaurants
5/8/2018,1.78,gas
5/28/2018,57.41,gas
5/19/2018,2.68,miscellaneous
2/11/2018,5.14,groceries
10/9/2018,78.59,hotel
2/9/2018,3.58,groceries
6/26/2018,21.93,wholesale_clubs
2/26/2018,0.07,supermarkets
1/11/2018,553.68,travel_other
12/20/2018,58.2,supermarkets
12/20/2018,56.27,amazon
9/16/2018,172.32,departmental_store
10/11/2018,11.66,airfare
11/23/2018,32.58,amazon
6/18/2018,1.85,online
12/19/2018,1.16,gas
10/5/2018,8.21,restaurants
2/1/2018,12.22,miscellaneous
5/8/2018,5.45,airfare
3/9/2018,43.66,airfare
2/24/2018,22.37,miscellaneous
3/20/2018,7.48,wholesale_clubs
6/6/2018,59.01,paypal
1/29/2018,4.93,online
9/12/2018,86.74,miscellaneous
3/18/2018,76.13,gas
6/18/2018,5.45,gas
4/22/2018,2.19,restaurants
2/26/2018,41.1,restaurants
11/1/2018,80.72,groceries
3/21/2018,8.74,amazon
8/6/2018,91.82,paypal
3/9/2018,773.19,wholesale_clubs
4/19/2018,4.48,groceries
11/21/2018,143.28,gas
7/30/2018,41.83,travel_other
8/25/2018,905.82,hotel
1/9/2018,59.28,miscellaneous
5/6/2018,280.8,wholesale_clubs
5/12/2018,21.38,airfare
7/19/2018,352.51,groceries
7/8/2018,56.01,paypal
4/6/2018,5.4,online
6/8/2018,37.19,hotel
9/29/2018,18.91,paypal
1/12/2018,1.67,travel_other
9/11/2018,231.68,airfare
3/28/2018,8.36,amazon
4/22/2018,0.19,airfare
5/11/2018,87.57,airfare
8/8/2018,617.46,airfare
3/3/2018,2.78,wholesale_clubs
4/12/2018,5.22,groceries
2/10/2018,5.51,groceries
4/12/2018,94.92,amazon
5/11/2018,5.71,wholesale_clubs
10/4/2018,193.45,wholesale_clubs
12/22/2018,36.83,airfare
1/14/2018,56.16,gas
10/10/2018,6.9,travel_other
2/6/2018,14.85,hotel
6/28/2018,26.54,paypal
12/23/2018,24.97,online
8/7/2018,86.36,departmental_store
12/29/2018,509.21,airfare
5/22/2018,15.6,miscellaneous
7/6/2018,107.77,airfare
1/17/2018,5.02,hotel
12/13/2018,13.66,airfare
7/23/2018,989.51,hotel
9/3/2018,199.97,airfare
3/24/2018,62.67,supermarkets
3/28/2018,74.27,online
9/22/2018,22.7,wholesale_clubs
5/20/2018,51.53,travel_other
6/16/2018,8.56,departmental_store
2/5/2018,436.93,travel_other
7/20/2018,31.08,online
6/8/2018,2.48,supermarkets
5/26/2018,87.66,airfare
8/12/2018,4.32,amazon
8/7/2018,87.49,airfare
12/15/2018,92.7,groceries
4/25/2018,51.23,amazon
6/22/2018,832.43,amazon
3/9/2018,492.02,gas
8/2/2018,80.24,departmental_store
4/8/2018,783.64,supermarkets
2/11/2018,732.88,travel_other
8/22/2018,9.39,amazon
5/24/2018,516.94,travel_other
9/8/2018,12.06,miscellaneous
8/10/2018,970.81,miscellaneous
4/9/2018,255.78,online
8/6/2018,939.58,departmental_store
11/23/2018,5.13,gas
10/21/2018,485.99,travel_other
1/1/2018,5.56,paypal
8/28/2018,6.94,departmental_store
3/11/2018,3.32,paypal
1/2/2018,829.96,amazon
2/3/2018,6.44,restaurants
7/5/2018,0.76,supermarkets
4/15/2018,1.65,gas
4/19/2018,9.32,supermarkets
5/18/2018,187.89,restaurants
5/10/2018,63.29,miscellaneous
12/11/2018,66.78,restaurants
3/29/2018,40.54,amazon
5/14/2018,84.97,wholesale_clubs
7/2/2018,859.19,online
12/20/2018,7.47,online
9/12/2018,223.21,amazon
7/3/2018,55.61,travel_other
8/2/2018,983.87,travel_other
8/13/2018,6.72,departmental_store
3/24/2018,69.18,restaurants
10/7/2018,8.83,restaurants
11/29/2018,12.19,amazon
1/1/2018,5.94,online
9/21/2018,38.64,restaurants
1/15/2018,21.59,supermarkets
5/12/2018,4.99,airfare
3/2/2018,5.72,restaurants
10/19/2018,78.84,hotel
12/12/2018,1.64,gas
2/18/2018,8.74,restaurants
5/12/2018,4.76,online
2/5/2018,52.36,paypal
3/16/2018,642.86,restaurants
6/13/2018,394.64,supermarkets
10/5/2018,757.59,airfare
11/8/2018,68.01,travel_other
7/25/2018,1.36,restaurants
2/16/2018,105.98,amazon
9/18/2018,73.43,miscellaneous
11/10/2018,4.17,online
6/1/2018,40.34,miscellaneous
3/25/2018,479.81,supermarkets
6/18/2018,48.99,departmental_store
3/13/2018,4.93,wholesale_clubs
1/11/2018,24.73,paypal
1/18/2018,81.99,paypal
3/19/2018,209.52,supermarkets
8/15/2018,878.1,airfare
1/14/2018,0.65,hotel
3/6/2018,11.03,online
9/18/2018,57.22,wholesale_clubs
7/19/2018,0.96,supermarkets
12/14/2018,883.62,departmental_store
3/19/2018,0.21,online
9/21/2018,303.79,restaurants
2/12/2018,97.31,airfare
4/19/2018,6.27,amazon
7/29/2018,59.94,wholesale_clubs
2/20/2018,419.5,amazon
3/23/2018,95.83,paypal
6/6/2018,711.66,supermarkets
8/20/2018,59.81,online
5/1/2018,8.33,amazon
12/26/2018,273.85,wholesale_clubs
9/27/2018,828.98,hotel
8/1/2018,724.78,departmental_store
11/17/2018,92.41,travel_other
4/22/2018,80.34,travel_other
2/13/2018,74.87,wholesale_clubs
11/14/2018,28.55,airfare
11/19/2018,1.21,supermarkets
7/8/2018,98.11,groceries
6/10/2018,0.79,online
10/14/2018,5.32,gas
12/24/2018,7.87,miscellaneous
6/23/2018,6.68,online
7/11/2018,47.7,paypal
5/15/2018,9.86,groceries
4/1/2018,57.64,hotel
2/18/2018,7.85,travel_other
1/20/2018,253.61,airfare
12/25/2018,35.7,wholesale_clubs
9/25/2018,921.17,gas
2/13/2018,9.57,restaurants
9/16/2018,262.29,supermarkets
9/7/2018,444.18,restaurants
12/27/2018,23.06,amazon
9/26/2018,7.64,paypal
8/13/2018,56.77,supermarkets
6/21/2018,7.42,supermarkets
7/28/2018,1.79,travel_other
3/13/2018,718.52,online
11/18/2018,340.43,amazon
1/30/2018,858.54,travel_other
9/7/2018,77.97,miscellaneous
8/27/2018,35.41,online
9/15/2018,714.12,amazon
2/26/2018,886.96,wholesale_clubs
9/26/2018,8.05,wholesale_clubs
11/2/2018,386.59,miscellaneous
